dataset,model,label,accuracy,f1,recall,precision
FiftyWords,isolation-forest,41.0,0.013186813186813187,0.026030368763557486,0.013186813186813187,1.0
FiftyWords,isolation-forest,42.0,0.01098901098901099,0.02173913043478261,0.01098901098901099,1.0
FiftyWords,isolation-forest,43.0,0.054945054945054944,0.013761467889908258,0.006928406466512702,1.0
FiftyWords,isolation-forest,44.0,0.8131868131868132,0.0,0.0,0.0
FiftyWords,isolation-forest,45.0,0.017582417582417582,0.013245033112582783,0.006666666666666667,1.0
FiftyWords,isolation-forest,46.0,0.24615384615384617,0.011527377521613834,0.005813953488372093,0.6666666666666666
FiftyWords,isolation-forest,47.0,0.17582417582417584,0.015748031496062992,0.007936507936507936,1.0
FiftyWords,isolation-forest,48.0,0.22637362637362637,0.011235955056179775,0.005649717514124294,1.0
FiftyWords,isolation-forest,49.0,0.008791208791208791,0.017429193899782137,0.008791208791208791,1.0
FiftyWords,isolation-forest,50.0,0.008791208791208791,0.017429193899782137,0.008791208791208791,1.0
Fish,isolation-forest,1.0,0.37142857142857144,0.19117647058823528,0.11607142857142858,0.5416666666666666
Fish,isolation-forest,2.0,0.9257142857142857,0.6666666666666666,0.9285714285714286,0.52
Fish,isolation-forest,3.0,0.6514285714285715,0.3838383838383838,0.24675324675324675,0.8636363636363636
Fish,isolation-forest,4.0,0.8114285714285714,0.5217391304347826,0.45,0.6206896551724138
Fish,isolation-forest,5.0,0.7542857142857143,0.4556962025316456,0.35294117647058826,0.6428571428571429
Fish,isolation-forest,6.0,0.5428571428571428,0.3103448275862069,0.1978021978021978,0.72
Fish,isolation-forest,7.0,0.8628571428571429,0.5862068965517242,0.4722222222222222,0.7727272727272727
FordA,isolation-forest,-1.0,0.5159090909090909,0.6806596701649175,0.5159090909090909,1.0
FordA,isolation-forest,1.0,0.48409090909090907,0.6523736600306278,0.48409090909090907,1.0
FordB,isolation-forest,-1.0,0.49506172839506174,0.662262592898431,0.49506172839506174,1.0
FordB,isolation-forest,1.0,0.5049382716049383,0.6710418375717803,0.5049382716049383,1.0
GunPoint,isolation-forest,1.0,0.76,0.7142857142857143,0.9,0.5921052631578947
GunPoint,isolation-forest,2.0,0.54,0.6057142857142858,0.5247524752475248,0.7162162162162162
Ham,isolation-forest,1.0,0.4380952380952381,0.5693430656934306,0.45348837209302323,0.7647058823529411
Ham,isolation-forest,2.0,0.6285714285714286,0.6976744186046512,0.6,0.8333333333333334
HandOutlines,isolation-forest,0.0,0.35135135135135137,0.52,0.3542234332425068,0.9774436090225563
HandOutlines,isolation-forest,1.0,0.7891891891891892,0.8505747126436782,0.7789473684210526,0.9367088607594937
Haptics,isolation-forest,1.0,0.22077922077922077,0.2857142857142857,0.17391304347826086,0.8
Haptics,isolation-forest,2.0,0.6201298701298701,0.4401913875598086,0.304635761589404,0.7931034482758621
Haptics,isolation-forest,3.0,0.41233766233766234,0.3169811320754717,0.20388349514563106,0.711864406779661
Haptics,isolation-forest,4.0,0.5844155844155844,0.4018691588785047,0.2866666666666667,0.671875
Haptics,isolation-forest,5.0,0.5844155844155844,0.4018691588785046,0.2925170068027211,0.6417910447761194
Herring,isolation-forest,1.0,0.609375,0.7126436781609196,0.6326530612244898,0.8157894736842105
Herring,isolation-forest,2.0,0.5,0.4482758620689655,0.40625,0.5
InlineSkate,isolation-forest,1.0,0.39454545454545453,0.1213720316622691,0.0705521472392638,0.4339622641509434
InlineSkate,isolation-forest,2.0,0.5072727272727273,0.24930747922437677,0.16363636363636364,0.5232558139534884
InlineSkate,isolation-forest,3.0,0.4109090909090909,0.23943661971830987,0.1495601173020528,0.6
InlineSkate,isolation-forest,4.0,0.5181818181818182,0.29708222811671087,0.1951219512195122,0.6222222222222222
InlineSkate,isolation-forest,5.0,0.47454545454545455,0.2570694087403599,0.1736111111111111,0.49504950495049505
InlineSkate,isolation-forest,6.0,0.5436363636363636,0.2808022922636103,0.18490566037735848,0.5833333333333334
InlineSkate,isolation-forest,7.0,0.8418181818181818,0.12121212121212122,0.125,0.11764705882352941
InsectWingbeatSound,isolation-forest,1.0,0.8994949494949495,0.5645514223194749,0.4657039711191336,0.7166666666666667
InsectWingbeatSound,isolation-forest,2.0,0.5015151515151515,0.2283033620015637,0.13284804367606914,0.8111111111111111
InsectWingbeatSound,isolation-forest,3.0,0.8707070707070707,0.452991452991453,0.3680555555555556,0.5888888888888889
InsectWingbeatSound,isolation-forest,4.0,0.6015151515151516,0.28597285067873307,0.17081081081081081,0.8777777777777778
InsectWingbeatSound,isolation-forest,5.0,0.7515151515151515,0.3492063492063492,0.22916666666666666,0.7333333333333333
InsectWingbeatSound,isolation-forest,6.0,0.5914141414141414,0.2705139765554554,0.16146393972012918,0.8333333333333334
InsectWingbeatSound,isolation-forest,7.0,0.7424242424242424,0.3253968253968254,0.21354166666666666,0.6833333333333333
InsectWingbeatSound,isolation-forest,8.0,0.502020202020202,0.2124600638977636,0.12406716417910447,0.7388888888888889
InsectWingbeatSound,isolation-forest,9.0,0.6131313131313131,0.27735849056603773,0.16704545454545455,0.8166666666666667
InsectWingbeatSound,isolation-forest,10.0,0.658080808080808,0.30421377183967113,0.18663303909205547,0.8222222222222222
InsectWingbeatSound,isolation-forest,11.0,0.942929292929293,0.672463768115942,0.703030303030303,0.6444444444444445
ItalyPowerDemand,isolation-forest,1.0,0.7968901846452867,0.7802313354363829,0.8470319634703196,0.723196881091618
ItalyPowerDemand,isolation-forest,2.0,0.6588921282798834,0.674698795180723,0.6465364120781527,0.7054263565891473
LargeKitchenAppliances,isolation-forest,1.0,0.3893333333333333,0.5158562367864693,0.3505747126436782,0.976
LargeKitchenAppliances,isolation-forest,2.0,0.33866666666666667,0.5020080321285141,0.3351206434316354,1.0
LargeKitchenAppliances,isolation-forest,3.0,0.33066666666666666,0.4949698189134809,0.33064516129032256,0.984
Lightning2,isolation-forest,-1.0,0.39344262295081966,0.5542168674698795,0.41818181818181815,0.8214285714285714
Lightning2,isolation-forest,1.0,0.7213114754098361,0.7605633802816901,0.7105263157894737,0.8181818181818182
Lightning7,isolation-forest,0.0,0.5753424657534246,0.24390243902439024,0.16129032258064516,0.5
Lightning7,isolation-forest,1.0,0.6438356164383562,0.38095238095238093,0.24242424242424243,0.8888888888888888
Lightning7,isolation-forest,2.0,0.9863013698630136,0.923076923076923,0.8571428571428571,1.0
Lightning7,isolation-forest,3.0,0.821917808219178,0.43478260869565216,0.3125,0.7142857142857143
Lightning7,isolation-forest,4.0,0.4931506849315068,0.3508771929824561,0.2127659574468085,1.0
Lightning7,isolation-forest,5.0,0.7808219178082192,0.6799999999999999,0.5483870967741935,0.8947368421052632
Lightning7,isolation-forest,6.0,0.8493150684931506,0.5217391304347826,0.5454545454545454,0.5
Mallat,isolation-forest,1.0,0.9194029850746268,0.676923076923077,0.6804123711340206,0.673469387755102
